index,validMoves,uniqueValidMoves,coverageRatio,twoCellMoves,threeCellMoves,fourPlusMoves,occupiedRegions,spatialDistributionScore,maxCellParticipationRatio,overlapScore,largestMove,averageArea,scorePotential,progress0ClearedRatio,progress0ValidMoves,progress0HasMove,progress1ClearedRatio,progress1ValidMoves,progress1HasMove,progress2ClearedRatio,progress2ValidMoves,progress2HasMove,progress3ClearedRatio,progress3ValidMoves,progress3HasMove
35,52,52,0.5294117647058824,38,10,4,9,96.11528323541356,0.07692307692307693,76.92307692307692,5,2.3653846153846154,90,0.10588235294117647,46,true,0.2529411764705882,35,true,0.5058823529411764,10,true,0.5882352941176471,0,false
36,61,61,0.5941176470588235,38,18,5,9,98.46463116347844,0.04918032786885246,86.88524590163935,5,2.4754098360655736,101,0.10588235294117647,57,true,0.2529411764705882,45,true,0.5058823529411764,22,true,0.7,0,false
37,50,50,0.5294117647058824,32,13,5,9,98.5264853620677,0.06,84,4,2.46,90,0.10588235294117647,52,true,0.2529411764705882,47,true,0.5058823529411764,21,true,0.6705882352941176,0,false
38,67,67,0.6647058823529411,42,21,4,9,96.65990996146802,0.05970149253731343,82.08955223880596,4,2.4328358208955225,113,0.10588235294117647,61,true,0.24705882352941178,50,true,0.5058823529411764,32,true,0.7470588235294118,3,true
39,49,49,0.5352941176470588,34,11,4,9,94.90611806585741,0.061224489795918366,83.6734693877551,4,2.3877551020408165,91,0.10588235294117647,45,true,0.24705882352941178,40,true,0.5058823529411764,17,true,0.6176470588235294,0,false
40,60,60,0.5882352941176471,41,14,5,9,97.55734909427467,0.05,86.66666666666666,4,2.4,100,0.1,60,true,0.2529411764705882,44,true,0.5,23,true,0.7352941176470589,0,false
41,60,60,0.5764705882352941,43,15,2,9,95.24676172039,0.05,86.66666666666666,4,2.316666666666667,98,0.10588235294117647,57,true,0.2529411764705882,45,true,0.5058823529411764,9,true,0.5823529411764706,0,false
42,57,57,0.5764705882352941,35,15,7,9,96.92008484707493,0.07017543859649122,78.94736842105263,4,2.508771929824561,98,0.1,52,true,0.24705882352941178,45,true,0.5058823529411764,25,true,0.6882352941176471,0,false
43,35,35,0.3588235294117647,25,9,1,9,95.56327912982623,0.08571428571428572,77.14285714285714,4,2.3142857142857145,61,0.10588235294117647,31,true,0.2529411764705882,20,true,0.4117647058823529,0,false,0.4117647058823529,0,false
44,52,52,0.4823529411764706,37,12,3,8,92.74732016071849,0.07692307692307693,76.92307692307692,4,2.3461538461538463,82,0.10588235294117647,49,true,0.24705882352941178,35,true,0.5,14,true,0.6058823529411764,0,false
45,47,47,0.5117647058823529,32,10,5,9,95.1813209877913,0.06382978723404255,82.97872340425532,4,2.425531914893617,87,0.10588235294117647,44,true,0.24705882352941178,33,true,0.5117647058823529,7,true,0.5647058823529412,0,false
46,65,65,0.6470588235294118,36,15,14,9,95.3403662749959,0.06153846153846154,81.53846153846153,5,2.6769230769230767,110,0.1,67,true,0.2529411764705882,58,true,0.5058823529411764,31,true,0.7588235294117647,0,false
47,65,65,0.6294117647058823,45,15,5,9,96.60085017137635,0.046153846153846156,87.6923076923077,4,2.3846153846153846,107,0.11764705882352941,59,true,0.24705882352941178,52,true,0.5,32,true,0.7470588235294118,8,true
48,49,49,0.4823529411764706,36,10,3,9,97.24665629834672,0.061224489795918366,83.6734693877551,4,2.326530612244898,82,0.10588235294117647,44,true,0.24705882352941178,34,true,0.5058823529411764,7,true,0.5470588235294118,0,false
49,55,55,0.5588235294117647,26,21,8,9,95.51866355992644,0.07272727272727272,78.18181818181819,6,2.709090909090909,95,0.10588235294117647,49,true,0.24705882352941178,40,true,0.5,23,true,0.6705882352941176,0,false
50,63,63,0.6411764705882353,38,20,5,9,98.1901820951993,0.06349206349206349,80.95238095238095,4,2.4761904761904763,109,0.1,60,true,0.24705882352941178,49,true,0.5117647058823529,21,true,0.6823529411764706,0,false
51,53,53,0.5705882352941176,37,8,8,9,96.53206996701478,0.07547169811320754,77.35849056603773,4,2.452830188679245,97,0.1,48,true,0.2529411764705882,41,true,0.5,23,true,0.6647058823529411,0,false
52,53,53,0.5058823529411764,39,9,5,9,96.26772984565817,0.07547169811320754,77.35849056603773,5,2.3773584905660377,86,0.1,48,true,0.25882352941176473,36,true,0.5,16,true,0.5764705882352941,0,false
53,52,52,0.5235294117647059,29,12,11,8,90.11540034561513,0.09615384615384616,69.23076923076923,5,2.673076923076923,89,0.10588235294117647,49,true,0.25882352941176473,42,true,0.5117647058823529,15,true,0.6294117647058823,0,false
54,61,61,0.6176470588235294,38,17,6,9,96.08800235871188,0.08196721311475409,73.77049180327869,4,2.4754098360655736,105,0.10588235294117647,61,true,0.2529411764705882,56,true,0.5117647058823529,31,true,0.7294117647058823,0,false
55,71,71,0.6470588235294118,49,16,6,9,95.18588679551777,0.056338028169014086,83.09859154929578,4,2.3943661971830985,110,0.10588235294117647,64,true,0.2529411764705882,47,true,0.5058823529411764,24,true,0.6705882352941176,0,false
56,58,58,0.5470588235294118,41,14,3,9,95.88928904532197,0.05172413793103448,86.20689655172414,4,2.3448275862068964,93,0.10588235294117647,55,true,0.24705882352941178,40,true,0.5058823529411764,25,true,0.7176470588235294,0,false
57,62,62,0.6470588235294118,36,15,11,9,96.20000570011696,0.0967741935483871,67.74193548387098,5,2.629032258064516,110,0.10588235294117647,63,true,0.2529411764705882,54,true,0.5,32,true,0.7529411764705882,4,true
58,55,55,0.5411764705882353,34,13,8,9,97.091963573977,0.09090909090909091,70.9090909090909,5,2.5454545454545454,92,0.11176470588235295,51,true,0.25882352941176473,44,true,0.5,23,true,0.6823529411764706,0,false
59,52,52,0.5588235294117647,33,14,5,9,94.28343329035903,0.07692307692307693,76.92307692307692,4,2.4615384615384617,95,0.1,52,true,0.2529411764705882,46,true,0.5,26,true,0.6941176470588235,0,false
60,66,66,0.6588235294117647,43,17,6,9,97.37514533293947,0.07575757575757576,75.75757575757575,4,2.4393939393939394,112,0.10588235294117647,63,true,0.24705882352941178,55,true,0.5058823529411764,33,true,0.7294117647058823,0,false
61,53,53,0.5705882352941176,38,12,3,9,98.36010744673152,0.05660377358490566,84.90566037735849,6,2.3773584905660377,97,0.10588235294117647,50,true,0.25882352941176473,37,true,0.5058823529411764,13,true,0.611764705882353,0,false
62,51,51,0.5411764705882353,28,20,3,9,96.93215723406226,0.058823529411764705,84.31372549019608,6,2.5686274509803924,92,0.1,52,true,0.24705882352941178,43,true,0.5,20,true,0.6470588235294118,0,false
63,56,56,0.5764705882352941,28,20,8,9,97.05466349955788,0.08928571428571429,71.42857142857143,4,2.642857142857143,98,0.1,54,true,0.24705882352941178,44,true,0.5058823529411764,14,true,0.5941176470588235,0,false
64,52,52,0.49411764705882355,34,18,0,9,94.04661652183223,0.057692307692307696,84.61538461538461,3,2.3461538461538463,84,0.10588235294117647,47,true,0.24705882352941178,32,true,0.5058823529411764,1,true,0.5176470588235295,0,false
65,62,62,0.5882352941176471,33,19,10,9,97.09557478286406,0.08064516129032258,74.19354838709677,5,2.661290322580645,100,0.1,56,true,0.24705882352941178,51,true,0.5117647058823529,25,true,0.7176470588235294,0,false
66,43,43,0.4588235294117647,32,9,2,9,96.7885081104038,0.06976744186046512,81.3953488372093,5,2.3255813953488373,78,0.1,42,true,0.24705882352941178,34,true,0.5058823529411764,9,true,0.5764705882352941,0,false
67,58,58,0.5529411764705883,45,10,3,9,98.13327611735136,0.06896551724137931,79.3103448275862,4,2.2758620689655173,94,0.1,55,true,0.24705882352941178,50,true,0.5,26,true,0.7176470588235294,0,false
68,70,70,0.6411764705882353,30,25,15,9,93.15199026502067,0.05714285714285714,82.85714285714286,5,2.8142857142857145,109,0.11176470588235295,68,true,0.2529411764705882,58,true,0.5058823529411764,30,true,0.7470588235294118,0,false
69,57,57,0.5823529411764706,40,14,3,9,95.03051486704645,0.05263157894736842,85.96491228070175,4,2.3508771929824563,99,0.1,54,true,0.2529411764705882,45,true,0.5,23,true,0.7235294117647059,0,false
70,66,66,0.6588235294117647,37,17,12,9,98.12647995237282,0.09090909090909091,69.69696969696969,5,2.6363636363636362,112,0.1,65,true,0.24705882352941178,55,true,0.5117647058823529,31,true,0.7352941176470589,0,false
71,50,50,0.5235294117647059,26,17,7,8,92.65423280264517,0.08,76,5,2.66,89,0.10588235294117647,44,true,0.2529411764705882,35,true,0.5,8,true,0.5529411764705883,0,false
72,49,49,0.5117647058823529,38,8,3,9,97.94029687674421,0.061224489795918366,83.6734693877551,5,2.306122448979592,87,0.1,47,true,0.2529411764705882,46,true,0.5058823529411764,18,true,0.7058823529411765,0,false
73,49,49,0.5647058823529412,27,12,10,9,97.55008427336828,0.061224489795918366,83.6734693877551,4,2.6530612244897958,96,0.10588235294117647,43,true,0.24705882352941178,34,true,0.5058823529411764,9,true,0.6058823529411764,0,false
